name	barcode	brand	category	mrp
product 777	barcode777	brand777	category777	777
product 778	barcode778	brand778	category778	778
product 779	barcode779	brand779	category779	779
product 780	barcode780	brand780	category780	780
product 781	barcode781	brand781	category781	781
product 782	barcode782	brand782	category782	782
product 783	barcode783	brand783	category783	783
product 784	barcode784	brand784	category784	784
product 785	barcode785	brand785	category785	785
product 786	barcode786	brand786	category786	786
product 787	barcode787	brand787	category787	787
product 788	barcode788	brand788	category788	788
product 789	barcode789	brand789	category789	789
product 790	barcode790	brand790	category790	790
product 791	barcode791	brand791	category791	791
product 792	barcode792	brand792	category792	792
product 793	barcode793	brand793	category793	793
product 794	barcode794	brand794	category794	794
product 795	barcode795	brand795	category795	795
product 796	barcode796	brand796	category796	796
product 797	barcode797	brand797	category797	797
product 798	barcode798	brand798	category798	798
product 799	barcode799	brand799	category799	799
product 800	barcode800	brand800	category800	800
product 801	barcode801	brand801	category801	801
product 802	barcode802	brand802	category802	802
product 803	barcode803	brand803	category803	803
product 804	barcode804	brand804	category804	804
product 805	barcode805	brand805	category805	805
product 806	barcode806	brand806	category806	806
product 807	barcode807	brand807	category807	807
product 808	barcode808	brand808	category808	808
product 809	barcode809	brand809	category809	809
product 810	barcode810	brand810	category810	810
product 811	barcode811	brand811	category811	811
product 812	barcode812	brand812	category812	812
product 813	barcode813	brand813	category813	813
product 814	barcode814	brand814	category814	814
product 815	barcode815	brand815	category815	815
product 816	barcode816	brand816	category816	816
product 817	barcode817	brand817	category817	817
product 818	barcode818	brand818	category818	818
product 819	barcode819	brand819	category819	819
product 820	barcode820	brand820	category820	820
product 821	barcode821	brand821	category821	821
product 822	barcode822	brand822	category822	822
product 823	barcode823	brand823	category823	823
product 824	barcode824	brand824	category824	824
product 825	barcode825	brand825	category825	825
product 826	barcode826	brand826	category826	826
product 827	barcode827	brand827	category827	827
product 828	barcode828	brand828	category828	828
product 829	barcode829	brand829	category829	829
product 830	barcode830	brand830	category830	830
product 831	barcode831	brand831	category831	831
product 832	barcode832	brand832	category832	832
product 833	barcode833	brand833	category833	833
product 834	barcode834	brand834	category834	834
product 835	barcode835	brand835	category835	835
product 836	barcode836	brand836	category836	836
product 837	barcode837	brand837	category837	837
product 838	barcode838	brand838	category838	838
product 839	barcode839	brand839	category839	839
product 840	barcode840	brand840	category840	840
product 841	barcode841	brand841	category841	841
product 842	barcode842	brand842	category842	842
product 843	barcode843	brand843	category843	843
product 844	barcode844	brand844	category844	844
product 845	barcode845	brand845	category845	845
product 846	barcode846	brand846	category846	846
product 847	barcode847	brand847	category847	847
product 848	barcode848	brand848	category848	848
product 849	barcode849	brand849	category849	849
product 850	barcode850	brand850	category850	850
product 851	barcode851	brand851	category851	851
product 852	barcode852	brand852	category852	852
product 853	barcode853	brand853	category853	853
product 854	barcode854	brand854	category854	854
product 855	barcode855	brand855	category855	855
product 856	barcode856	brand856	category856	856
product 857	barcode857	brand857	category857	857
product 858	barcode858	brand858	category858	858
product 859	barcode859	brand859	category859	859
product 860	barcode860	brand860	category860	860
product 861	barcode861	brand861	category861	861
product 862	barcode862	brand862	category862	862
product 863	barcode863	brand863	category863	863
product 864	barcode864	brand864	category864	864
product 865	barcode865	brand865	category865	865
product 866	barcode866	brand866	category866	866
product 867	barcode867	brand867	category867	867
product 868	barcode868	brand868	category868	868
product 869	barcode869	brand869	category869	869
product 870	barcode870	brand870	category870	870
product 871	barcode871	brand871	category871	871
product 872	barcode872	brand872	category872	872
product 873	barcode873	brand873	category873	873
product 874	barcode874	brand874	category874	874
product 875	barcode875	brand875	category875	875
product 876	barcode876	brand876	category876	876
product 877	barcode877	brand877	category877	877
product 878	barcode878	brand878	category878	878
product 879	barcode879	brand879	category879	879
product 880	barcode880	brand880	category880	880
product 881	barcode881	brand881	category881	881
product 882	barcode882	brand882	category882	882
product 883	barcode883	brand883	category883	883
product 884	barcode884	brand884	category884	884
product 885	barcode885	brand885	category885	885
product 886	barcode886	brand886	category886	886
product 887	barcode887	brand887	category887	887
product 888	barcode888	brand888	category888	888
product 889	barcode889	brand889	category889	889
product 890	barcode890	brand890	category890	890
product 891	barcode891	brand891	category891	891
product 892	barcode892	brand892	category892	892
product 893	barcode893	brand893	category893	893
product 894	barcode894	brand894	category894	894
product 895	barcode895	brand895	category895	895
product 896	barcode896	brand896	category896	896
product 897	barcode897	brand897	category897	897
product 898	barcode898	brand898	category898	898
product 899	barcode899	brand899	category899	899
product 900	barcode900	brand900	category900	900
product 901	barcode901	brand901	category901	901
product 902	barcode902	brand902	category902	902
product 903	barcode903	brand903	category903	903
product 904	barcode904	brand904	category904	904
product 905	barcode905	brand905	category905	905
product 906	barcode906	brand906	category906	906
product 907	barcode907	brand907	category907	907
product 908	barcode908	brand908	category908	908
product 909	barcode909	brand909	category909	909
product 910	barcode910	brand910	category910	910
product 911	barcode911	brand911	category911	911
product 912	barcode912	brand912	category912	912
product 913	barcode913	brand913	category913	913
product 914	barcode914	brand914	category914	914
product 915	barcode915	brand915	category915	915
product 916	barcode916	brand916	category916	916
product 917	barcode917	brand917	category917	917
product 918	barcode918	brand918	category918	918
product 919	barcode919	brand919	category919	919
product 920	barcode920	brand920	category920	920
product 921	barcode921	brand921	category921	921
product 922	barcode922	brand922	category922	922
product 923	barcode923	brand923	category923	923
product 924	barcode924	brand924	category924	924
product 925	barcode925	brand925	category925	925
product 926	barcode926	brand926	category926	926
product 927	barcode927	brand927	category927	927
product 928	barcode928	brand928	category928	928
product 929	barcode929	brand929	category929	929
